n_labels,ari,nmi,homogeneity,completeness,silhouette_label,trustworthiness_k30,work_package,dataset_id,method,environment,dimension,seed,max_epochs,n_cells,n_genes,runtime_seconds,max_rss_mb,metric_sample_size,metric_sample_size_requested,method_raw,method_id,parent_method,control_layer,source,standardized,explained_variance_ratio_sum,analysis_inclusion,method_class,max_iter,min_iter,iter_max,iter_min,pseudocount,zero_inflation,sparsity,training_steps,layers,workflow,pca_components,hvg_requested,hvg_actual,n_genes_total,n_genes_input,model_input
5,0.7460765776991145,0.7923677486405849,0.8056824338561785,0.7794859851978817,0.1871270984411239,0.6782207811034364,scVI reference analysis,dropout_0,scVI,Python modern,50,0,20.0,2000,3000.0,11.199163436889648,796.85546875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.880477182491667,0.8213712929717804,0.8238443917888237,0.8189129977086455,0.2047007381916046,0.6946325999829454,scVI reference analysis,dropout_0,scVI,Python modern,50,1,20.0,2000,3000.0,11.532982110977173,795.1328125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9352622687781252,0.8913846104651403,0.8941503505292843,0.8886359273323696,0.233523428440094,0.6870892811460731,scVI reference analysis,dropout_0,scVI,Python modern,50,2,20.0,2000,3000.0,11.3625168800354,806.9296875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0271490183074389,0.0306966356935542,0.0313763180061981,0.0300457759440202,-0.046264536678791,0.521708894005287,scVI reference analysis,dropout_2,scVI,Python modern,2,0,20.0,2000,3000.0,11.093255758285522,798.80078125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0761961636880685,0.0817020118286022,0.0829023512025947,0.0805359356774121,-0.0397200100123882,0.5313984650805832,scVI reference analysis,dropout_2,scVI,Python modern,2,1,20.0,2000,3000.0,11.340808153152466,796.86328125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0189755890227588,0.0279833521526142,0.0284472983048648,0.0275342961260729,-0.0693661123514175,0.5233375628890594,scVI reference analysis,dropout_2,scVI,Python modern,2,2,20.0,2000,3000.0,11.010261058807371,790.58984375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.20438036140286,0.193374046795666,0.1970109957201188,0.1898689446987749,0.0310104414820671,0.5861322333077513,scVI reference analysis,dropout_2,scVI,Python modern,5,0,20.0,2000,3000.0,10.957842826843262,793.453125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.1030024243815616,0.1203818221260574,0.1228604414095035,0.1180012337919148,-0.0099699003621935,0.5669094312270828,scVI reference analysis,dropout_2,scVI,Python modern,5,1,20.0,2000,3000.0,11.365145206451416,802.5703125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0746332413674197,0.0755174532669443,0.0772007452284619,0.0739060002205899,-0.0066464846022427,0.5630475825019186,scVI reference analysis,dropout_2,scVI,Python modern,5,2,20.0,2000,3000.0,10.462505340576172,781.28125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.4058965119187949,0.3497098739288616,0.3551249537757998,0.3444574561278221,0.0922787487506866,0.6236875330434041,scVI reference analysis,dropout_2,scVI,Python modern,10,0,20.0,2000,3000.0,11.20966625213623,806.0859375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.3813549223697525,0.3613780677946005,0.3670604209432225,0.3558689662261564,0.0997953712940216,0.6286289588129956,scVI reference analysis,dropout_2,scVI,Python modern,10,1,20.0,2000,3000.0,11.197003364562988,795.0078125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.2857673341148388,0.2770964615009085,0.28305681578687,0.2713819460570146,0.063406653702259,0.6247232796111537,scVI reference analysis,dropout_2,scVI,Python modern,10,2,20.0,2000,3000.0,10.89083170890808,796.83203125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.553213186183096,0.5114994998931935,0.5189415498723811,0.5042678824119345,0.0804114788770675,0.6466403172166795,scVI reference analysis,dropout_2,scVI,Python modern,20,0,20.0,2000,3000.0,11.144323587417604,792.52734375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.4973605109102108,0.4377929270590615,0.4454430454000784,0.430401141066952,0.0691027119755745,0.6464158437793126,scVI reference analysis,dropout_2,scVI,Python modern,20,1,20.0,2000,3000.0,10.990087270736694,804.4140625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.4685410133548032,0.4680752118662689,0.4771198408258944,0.459367116397268,0.0728486329317092,0.6460055854012109,scVI reference analysis,dropout_2,scVI,Python modern,20,2,20.0,2000,3000.0,10.92702317237854,803.0390625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.4853305791798183,0.4890219407509677,0.4990602428102081,0.4793795051079566,0.0649345368146896,0.6555238253602798,scVI reference analysis,dropout_2,scVI,Python modern,50,0,20.0,2000,3000.0,11.123973846435549,799.8203125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.6803744727835073,0.6038759921651956,0.6105950153812763,0.5973032325043092,0.0712121874094009,0.6686497143344419,scVI reference analysis,dropout_2,scVI,Python modern,50,1,20.0,2000,3000.0,11.22447919845581,801.1171875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.5587202742297482,0.5452968860998069,0.555624204106733,0.5353464678556658,0.05755165964365,0.6552435064381342,scVI reference analysis,dropout_2,scVI,Python modern,50,2,20.0,2000,3000.0,11.32278037071228,800.671875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0659734698564075,0.0879268480486754,0.0875994815558729,0.0882566705108452,-0.0578952580690383,0.7622632727892896,scVI reference analysis,batch_0.2,scVI,Python modern,2,0,20.0,2000,3000.0,11.359362125396729,791.078125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0123302550164874,0.0170345755038643,0.0161860674919547,0.0179769662286282,-0.0633855685591697,0.7468584719024474,scVI reference analysis,batch_0.2,scVI,Python modern,2,1,20.0,2000,3000.0,11.283589124679564,796.6484375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0332891220068425,0.0366647448339599,0.034892523467897,0.0386266244078901,-0.058343231678009,0.7511185554702823,scVI reference analysis,batch_0.2,scVI,Python modern,2,2,20.0,2000,3000.0,11.917245864868164,786.671875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0036599205776445,0.0071722262780289,0.0068239595111666,0.007557953049771,-0.063960812985897,0.7594369403939627,scVI reference analysis,batch_0.2,scVI,Python modern,5,0,20.0,2000,3000.0,11.624410390853882,806.97265625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0255446422849035,0.0403191689092453,0.0384226766674039,0.0424125983828249,-0.0691587403416633,0.7663177539012536,scVI reference analysis,batch_0.2,scVI,Python modern,5,1,20.0,2000,3000.0,11.41409707069397,802.3046875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.025455634244277,0.0307112085413997,0.0293396194266974,0.0322173267365258,-0.059930432587862,0.773441101731048,scVI reference analysis,batch_0.2,scVI,Python modern,5,2,20.0,2000,3000.0,11.38569188117981,802.953125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0448290324364886,0.0722139204929382,0.0732851107673377,0.0711735937388562,-0.0623035281896591,0.7949245331286774,scVI reference analysis,batch_0.2,scVI,Python modern,10,0,20.0,2000,3000.0,11.439480781555176,800.09375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0832657713068561,0.1074097288530991,0.1089037354882069,0.1059561588389369,-0.0576174072921276,0.7901057474204827,scVI reference analysis,batch_0.2,scVI,Python modern,10,1,20.0,2000,3000.0,10.988725185394289,795.44140625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0202739243287903,0.0259118298156551,0.0245725950869993,0.0274054588833799,-0.0603794157505035,0.7814408885477957,scVI reference analysis,batch_0.2,scVI,Python modern,10,2,20.0,2000,3000.0,11.442996740341188,793.80859375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0062605492026518,0.0102857631226293,0.0097915015873518,0.0108325766978428,-0.059073083102703,0.79183670162872,scVI reference analysis,batch_0.2,scVI,Python modern,20,0,20.0,2000,3000.0,11.368667840957642,792.484375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0045848475450465,0.0123742430315131,0.0122627713043838,0.0124877599630867,-0.0619382113218307,0.7949863989085018,scVI reference analysis,batch_0.2,scVI,Python modern,20,1,20.0,2000,3000.0,11.320165872573853,792.5546875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0941847139525957,0.1283888335136185,0.130186846995123,0.1266398082640671,-0.0578205101191997,0.8126259913021233,scVI reference analysis,batch_0.2,scVI,Python modern,20,2,20.0,2000,3000.0,11.221104621887209,799.15625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.1384982470527984,0.1805340140233619,0.1823475227118947,0.1787562220522951,-0.0525690168142318,0.8288423808305619,scVI reference analysis,batch_0.2,scVI,Python modern,50,0,20.0,2000,3000.0,11.722506046295166,795.5234375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.071250668487991,0.0956402773143053,0.0971774629183965,0.0941509658528422,-0.0516824275255203,0.8243309286262471,scVI reference analysis,batch_0.2,scVI,Python modern,50,1,20.0,2000,3000.0,11.436885356903076,795.3828125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0676850229697946,0.0893740790423891,0.0908428308648544,0.0879520652749586,-0.0531615987420082,0.8258331798413916,scVI reference analysis,batch_0.2,scVI,Python modern,50,2,20.0,2000,3000.0,11.613221645355225,795.1328125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0012722538805938,0.0087191685424943,0.0087388324066482,0.0086995929737604,-0.0660289525985717,0.7658272277649868,scVI reference analysis,batch_1.0,scVI,Python modern,2,0,20.0,2000,3000.0,11.419896602630615,792.12890625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0010213109659249,0.0051208066866755,0.0051700230760553,0.0050725184988085,-0.0664234980940818,0.7646378272362924,scVI reference analysis,batch_1.0,scVI,Python modern,2,1,20.0,2000,3000.0,10.86912488937378,800.88671875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0094438002303516,0.0160220198249044,0.0152795753472886,0.0168403009730825,-0.0688894242048263,0.7656325488189648,scVI reference analysis,batch_1.0,scVI,Python modern,2,2,20.0,2000,3000.0,11.2125825881958,797.0703125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0241015576992715,0.0266481325844947,0.0253342587009299,0.028105739767508,-0.0649238750338554,0.7754162957278077,scVI reference analysis,batch_1.0,scVI,Python modern,5,0,20.0,2000,3000.0,11.189039707183838,798.30859375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0056859352941532,0.0083694601996292,0.0083646114792226,0.0083743145446187,-0.066679336130619,0.774941468406242,scVI reference analysis,batch_1.0,scVI,Python modern,5,1,20.0,2000,3000.0,10.984483480453491,798.0390625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0015419849784931,0.005439369555555,0.0054912139828275,0.005388494933917,-0.0666817426681518,0.7743438219493477,scVI reference analysis,batch_1.0,scVI,Python modern,5,2,20.0,2000,3000.0,10.735790252685549,795.34765625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0059757297426415,0.0093618597971075,0.0094474840571219,0.0092777736532372,-0.0655470564961433,0.7843216679457662,scVI reference analysis,batch_1.0,scVI,Python modern,10,0,20.0,2000,3000.0,11.718225717544556,802.4921875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0031673540147499,0.0084882684483328,0.0085269968954504,0.0084498902091792,-0.0652186647057533,0.7860471817174043,scVI reference analysis,batch_1.0,scVI,Python modern,10,1,20.0,2000,3000.0,11.040719509124756,793.75,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0048935789476513,0.0082375532087982,0.0083047465578773,0.0081714384499171,-0.066371813416481,0.7827601773684659,scVI reference analysis,batch_1.0,scVI,Python modern,10,2,20.0,2000,3000.0,11.130346059799194,791.31640625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0012059438926805,0.0051240515060253,0.004876823662838,0.0053976840760303,-0.0653420537710189,0.7918526818453142,scVI reference analysis,batch_1.0,scVI,Python modern,20,0,20.0,2000,3000.0,11.102096796035768,791.96484375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0090384757714857,0.0194708373204659,0.0196278051012745,0.0193163602312977,-0.0646352991461753,0.7950823057900571,scVI reference analysis,batch_1.0,scVI,Python modern,20,1,20.0,2000,3000.0,11.12125039100647,798.25390625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0056752135904457,0.0110133020491876,0.0111098935912062,0.0109183756012425,-0.0665481388568878,0.7872970921804383,scVI reference analysis,batch_1.0,scVI,Python modern,20,2,20.0,2000,3000.0,11.475329399108888,804.41015625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0026240214593156,0.0064593647632861,0.0065113658540861,0.0064081876743946,-0.0660852193832397,0.8017784088002047,scVI reference analysis,batch_1.0,scVI,Python modern,50,0,20.0,2000,3000.0,11.094819784164429,802.4375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0020493858326758,0.0073758149751726,0.0074339818882754,0.00731855124482,-0.0646656528115272,0.813687251641511,scVI reference analysis,batch_1.0,scVI,Python modern,50,1,20.0,2000,3000.0,11.56608247756958,797.01171875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0090195767651867,0.012311040983623,0.012376086979656,0.0122466751477664,-0.0653350949287414,0.8013557943207982,scVI reference analysis,batch_1.0,scVI,Python modern,50,2,20.0,2000,3000.0,11.333298683166504,804.08984375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.2084307632451873,0.212366585907003,0.2158005719948426,0.2090401764763712,0.0309556927531957,0.545908169182229,scVI reference analysis,gene_5k,scVI,Python modern,2,0,20.0,2000,3000.0,11.26980209350586,802.13671875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.4484634614898179,0.3792397819380787,0.3819111218318939,0.376605552716426,0.2203629463911056,0.5722158864159632,scVI reference analysis,gene_5k,scVI,Python modern,2,1,20.0,2000,3000.0,11.57987904548645,790.71875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.3001244938157977,0.2941402139329975,0.2924971142339952,0.2958018781109888,0.0823681056499481,0.5536973480003411,scVI reference analysis,gene_5k,scVI,Python modern,2,2,20.0,2000,3000.0,11.251975774765016,794.03125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.7023158745122816,0.6954964538427693,0.7003821871543842,0.6906784122247634,0.3824772238731384,0.6301888462522385,scVI reference analysis,gene_5k,scVI,Python modern,5,0,20.0,2000,3000.0,11.11396622657776,801.25390625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.8565361239595576,0.805788541934129,0.8106065205899228,0.8010274978402698,0.4068909883499145,0.6419748017395753,scVI reference analysis,gene_5k,scVI,Python modern,5,1,20.0,2000,3000.0,11.47171688079834,790.96875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.6424658802689002,0.6756484831161298,0.6773403445727952,0.6739650524677916,0.3333176970481872,0.6322192802933402,scVI reference analysis,gene_5k,scVI,Python modern,5,2,20.0,2000,3000.0,11.441307306289673,791.1484375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.932075626190004,0.8853694344512049,0.8871583061513313,0.8835877624183687,0.3889455497264862,0.6675343736676047,scVI reference analysis,gene_5k,scVI,Python modern,10,0,20.0,2000,3000.0,11.473785877227783,796.85546875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.8716043287292295,0.812069657144786,0.8146246087375681,0.8095306819125454,0.3451907932758331,0.6602066768994628,scVI reference analysis,gene_5k,scVI,Python modern,10,1,20.0,2000,3000.0,11.349714994430542,799.61328125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9175428004217212,0.874134540076649,0.8749869046172996,0.8732838345739882,0.3686179220676422,0.67322018419033,scVI reference analysis,gene_5k,scVI,Python modern,10,2,20.0,2000,3000.0,11.390432834625244,800.04296875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.981360367804002,0.9621726633235002,0.9629016173483644,0.9614448121569018,0.448366641998291,0.6896886074869958,scVI reference analysis,gene_5k,scVI,Python modern,20,0,20.0,2000,3000.0,11.330560207366943,792.66015625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9827851611198786,0.9684537946055676,0.9686991554747644,0.968208557999329,0.4395324289798736,0.6947774963758847,scVI reference analysis,gene_5k,scVI,Python modern,20,1,20.0,2000,3000.0,11.326323509216309,797.546875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9808425483523008,0.9624842609985796,0.9636381349704258,0.9613331470519628,0.3976616263389587,0.6721588812142918,scVI reference analysis,gene_5k,scVI,Python modern,20,2,20.0,2000,3000.0,11.65561819076538,804.265625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9879355735275114,0.9760567924190264,0.976330490603768,0.9757832476448424,0.4704244136810303,0.7090674426537051,scVI reference analysis,gene_5k,scVI,Python modern,50,0,20.0,2000,3000.0,11.52713918685913,809.84375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9748633415748666,0.9517987355827128,0.9529143878278784,0.9506856926472752,0.4396351277828216,0.7107968107785452,scVI reference analysis,gene_5k,scVI,Python modern,50,1,20.0,2000,3000.0,11.285032510757446,804.265625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9829309674911912,0.9662668208861264,0.9664661082804988,0.9660676156617904,0.4561794400215149,0.6980241067621727,scVI reference analysis,gene_5k,scVI,Python modern,50,2,20.0,2000,3000.0,11.296269178390505,806.453125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.0419102662123343,0.0539618240965039,0.0551669652641721,0.0528082107260368,-0.0904068648815155,0.5228809584719024,scVI reference analysis,gene_5w,scVI,Python modern,2,0,20.0,2000,3000.0,11.194408655166626,791.02734375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.1246499168971877,0.1373120793953688,0.1393770278469744,0.1353074243901555,-0.0321010276675224,0.5472447087916773,scVI reference analysis,gene_5w,scVI,Python modern,2,1,20.0,2000,3000.0,11.053529977798462,792.31640625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.1975088345759429,0.244889198615789,0.2499144331490102,0.2400620735595548,0.033787053078413,0.5732635968278332,scVI reference analysis,gene_5w,scVI,Python modern,2,2,20.0,2000,3000.0,10.840243339538574,796.796875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.673984270369306,0.6860687988332606,0.6961029481265443,0.6763198183900706,0.3093490600585937,0.6721577811887098,scVI reference analysis,gene_5w,scVI,Python modern,5,0,20.0,2000,3000.0,11.252058744430542,796.80859375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.7300263731831096,0.6587014790025976,0.6593009789430253,0.6581030683178685,0.2943046987056732,0.6676964867400017,scVI reference analysis,gene_5w,scVI,Python modern,5,1,20.0,2000,3000.0,11.23579239845276,796.4140625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.606890939632825,0.5923204640149415,0.6003396077572564,0.5845127306162812,0.2834918797016144,0.6585898695318495,scVI reference analysis,gene_5w,scVI,Python modern,5,2,20.0,2000,3000.0,11.041177749633787,798.390625,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9104678627810184,0.8633537362761722,0.8647078280991195,0.862003878710898,0.3890040218830108,0.7009366675193996,scVI reference analysis,gene_5w,scVI,Python modern,10,0,20.0,2000,3000.0,11.244914531707764,797.05859375,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.9041579879038872,0.8425338475184297,0.8436433380728505,0.8414272713532804,0.3432938754558563,0.7008060288223756,scVI reference analysis,gene_5w,scVI,Python modern,10,1,20.0,2000,3000.0,11.283455610275269,791.16796875,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
5,0.8991086747236587,0.8396243203228285,0.8397272315733104,0.8395214342934596,0.3272477388381958,0.7016366589920695,scVI reference analysis,gene_5w,scVI,Python modern,10,2,20.0,2000,3000.0,11.120140552520752,791.55078125,2000.0,5000.0,scVI,scVI,scVI,scVI_reference_analysis,scvi,,,,,,,,,,,,,,,,,,,,
